id,name,collection_or_case,rarity,float_category,image_url
1534,Negev | Power Loader,The Revolver Case Collection,Restricted,0 - 1,negev.png
1535,Negev | Prototype,The Prisma 2 Collection,Mil-Spec Grade,0 - 0.7,negev.png
1536,Negev | Desert-Strike,The Breakout Collection,Mil-Spec Grade,0 - 0.5,negev.png
1537,Negev | Ultralight,The Fracture Collection,Mil-Spec Grade,0 - 0.79,negev.png
1538,Negev | Wall Bang,The Overpass 2024 Collection,Industrial Grade,0 - 1,negev.png
1539,Negev | Mjölnir,The Norse Collection,Classified,0 - 0.6,negev.png
1540,Negev | Bulkhead,The 2018 Nuke Collection,Industrial Grade,0 - 0.5,negev.png
1541,Negev | Dazzle,The Gamma 2 Collection,Mil-Spec Grade,0.1 - 0.65,negev.png
1542,Negev | Phoenix Stencil,The Havoc Collection,Mil-Spec Grade,0 - 0.65,negev.png
1543,Negev | CaliCamo,The Mirage Collection,Industrial Grade,0 - 0.6,negev.png
1544,Negev | Boroque Sand,The Canals Collection,Consumer Grade,0 - 1,negev.png
1545,Negev | Infrastructure,The 2021 Vertigo Collection,Mil-Spec Grade,0 - 0.49,negev.png
1546,Negev | Raw Ceramic,The Boreal Collection,Consumer Grade,0 - 0.75,negev.png
1547,Negev | Sour Grapes,The Ascent Collection,Industrial Grade,0 - 0.8,negev.png
1548,Negev | Lionfish,The Clutch Collection,Restricted,0 - 0.55,negev.png
1549,Negev | Terrain,The Phoenix Collection,Mil-Spec Grade,0 - 0.45,negev.png
1550,Negev | Nuclear Waste,The Cache Collection,Industrial Grade,0 - 0.4,negev.png
1551,Negev | Palm,The Alpha Collection,Industrial Grade,0.06 - 0.8,negev.png
1552,Nova | Army Sheen,The Ancient Collection,Consumer Grade,0 - 0.3,nova.png
1553,Nova | Graphite,The Arms Deal 2 Collection,Restricted,0 - 0.12,nova.png
1554,Nova | Red Quartz,The 2021 Train Collection,Restricted,0 - 0.4,nova.png
1555,Nova | Gila,The Glove Collection,Restricted,0 - 0.3,nova.png
1556,Nova | Caged Steel,The Bank Collection,Industrial Grade,0 - 0.2,nova.png
1557,Nova | Baroque Orange,The Canals Collection,Restricted,0 - 0.5,nova.png
1558,Nova | Exo,The Gamma Collection,Mil-Spec Grade,0 - 0.5,nova.png
1559,Nova | Rust Coat,The Havoc Collection,Industrial Grade,0 - 0.8,nova.png
1560,Nova | Antique,The Phoenix Collection,Classified,0 - 0.3,nova.png
1561,Nova | Plume,The Shattered Web Collection,Mil-Spec Grade,0 - 0.8,nova.png
1562,Nova | Hyper Beast,The Wildfire Collection,Classified,0 - 0.6,nova.png
1563,Nova | Koi,The Breakout Collection,Restricted,0 - 0.3,nova.png
1564,Nova | Clear Polymer,The Operation Broken Fang Collection,Restricted,0 - 1,nova.png
1565,Nova | Ranger,The Falchion Collection,Mil-Spec Grade,0 - 1,nova.png
1566,Nova | Toy Soldier,The Horizon Collection,Restricted,0 - 1,nova.png
1567,Nova | Wurst Hölle,The Overpass 2024 Collection,Mil-Spec Grade,0 - 1,nova.png
1568,Nova | Rising Skull,The Winter Offensive Collection,Restricted,0 - 0.5,nova.png
1569,Nova | Bloomstick,The eSports 2014 Summer Collection,Classified,0.06 - 0.8,nova.png
1570,Nova | Walnut,The Inferno Collection,Consumer Grade,0.06 - 0.8,nova.png
1571,Nova | Wild Six,The Clutch Collection,Restricted,0 - 0.8,nova.png
1572,Nova | Wood Fired,The Danger Zone Collection,Mil-Spec Grade,0 - 0.75,nova.png
1573,Nova | Sobek's Bite,The Anubis Collection,Restricted,0 - 1,nova.png
1574,Nova | Yorkshire,The Sport & Field Collection,Mil-Spec Grade,0 - 1,nova.png
1575,Nova | Mandrel,The 2018 Nuke Collection,Consumer Grade,0 - 0.5,nova.png
1576,Nova | Blaze Orange,The Militia Collection,Mil-Spec Grade,0.06 - 0.8,nova.png
1577,Nova | Modern Hunter,The Militia Collection,Mil-Spec Grade,0.06 - 0.8,nova.png
1578,Nova | Tempest,The Bravo Collection,Mil-Spec Grade,0.06 - 0.22,nova.png
1579,Nova | Quick Sand,The 2021 Dust 2 Collection,Mil-Spec Grade,0 - 0.5,nova.png
1580,Nova | Interlock,The 2021 Vertigo Collection,Mil-Spec Grade,0 - 0.5,nova.png
1581,Nova | Moon in Libra,The Gods and Monsters Collection,Consumer Grade,0 - 0.5,nova.png
1582,Nova | Dark Sigil,The Kilowatt Collection,Mil-Spec Grade,0 - 0.698529,nova.png
1583,Nova | Rising Sun,The Fever Collection,Restricted,0 - 1,nova.png
1584,Nova | Green Apple,The Cobblestone Collection,Industrial Grade,0 - 0.3,nova.png
1585,Nova | Candy Apple,The Italy Collection,Industrial Grade,0 - 0.3,nova.png
1586,Nova | Sand Dune,The Italy Collection,Consumer Grade,0.06 - 0.8,nova.png
1587,Nova | Turquoise Pour,The Ascent Collection,Industrial Grade,0 - 0.678431,nova.png
1588,Nova | Marsh Grass,The Radiant Collection,Consumer Grade,0 - 0.55,nova.png
1589,Nova | Ghost Camo,The eSports 2013 Winter Collection,Mil-Spec Grade,0 - 0.4,nova.png
1590,Nova | Forest Leaves,The Aztec Collection,Consumer Grade,0.06 - 0.8,nova.png
1591,Nova | Polar Mesh,The Train Collection,Consumer Grade,0.06 - 0.8,nova.png
1592,Nova | Windblown,The Snakebite Collection,Mil-Spec Grade,0 - 0.5,nova.png
1593,Nova | Predator,The Dust 2 Collection,Consumer Grade,0.06 - 0.8,nova.png
1594,Nova | Rain Station,The Train 2025 Collection,Industrial Grade,0 - 0.35,nova.png
1595,P250 | Nevermore,The Danger Zone Collection,Restricted,0 - 0.4,p250.png
1596,P250 | Digital Architect,The 2021 Vertigo Collection,Restricted,0 - 0.49,p250.png
1597,P250 | Steel Disruption,The eSports 2013 Winter Collection,Mil-Spec Grade,0 - 0.2,p250.png
1598,P250 | Undertow,The Arms Deal 3 Collection,Classified,0 - 0.2,p250.png
1599,P250 | Ripple,The Spectrum Collection,Mil-Spec Grade,0 - 0.5,p250.png
1600,P250 | Dark Filigree,The Canals Collection,Industrial Grade,0 - 0.5,p250.png
1601,P250 | Metallic DDPAT,The Train Collection,Industrial Grade,0 - 0.08,p250.png
1602,P250 | Cartel,The Vanguard Collection,Classified,0 - 0.75,p250.png
1603,P250 | Valence,The Chroma 2 Collection,Mil-Spec Grade,0 - 0.8,p250.png
1604,P250 | Verdigris,The Prisma Collection,Mil-Spec Grade,0 - 0.7,p250.png
1605,P250 | Constructivist,The Train 2025 Collection,Industrial Grade,0 - 0.35,p250.png
1606,P250 | Supernova,The Breakout Collection,Restricted,0 - 0.4,nova.png
1607,P250 | Franklin,The Bank Collection,Classified,0 - 0.4,p250.png
1608,P250 | Asiimov,The Chroma 3 Collection,Classified,0.1 - 1,p250.png
1609,P250 | Red Rock,The Operation Hydra Collection,Restricted,0 - 1,p250.png
1610,P250 | Cassette,The Fracture Collection,Mil-Spec Grade,0 - 0.6,p250.png
1611,P250 | See Ya Later,The Spectrum 2 Collection,Covert,0 - 0.7,p250.png
1612,P250 | Contaminant,The Operation Broken Fang Collection,Mil-Spec Grade,0 - 0.7,p250.png
1613,P250 | Muertos,The Chroma Collection,Classified,0 - 0.6,p250.png
1614,P250 | Re.built,The Revolution Collection,Mil-Spec Grade,0 - 0.9,p250.png
1615,P250 | Mehndi,The Winter Offensive Collection,Classified,0 - 1,p250.png
1616,P250 | X-Ray,The X-Ray Collection,Restricted,0 - 0.3,p250.png
1617,P250 | Apep's Curse,The Anubis Collection,Classified,0 - 1,p250.png
1618,P250 | Vino Primo,The 2018 Inferno Collection,Restricted,0 - 1,p250.png
1619,P250 | Cyber Shell,The Snakebite Collection,Restricted,0 - 0.85,p250.png
1620,P250 | Inferno,The CS20 Collection,Restricted,0 - 0.68,p250.png
1621,P250 | Iron Clad,The Gamma Collection,Mil-Spec Grade,0.05 - 0.8,p250.png
1622,P250 | Visions,The Recoil Collection,Classified,0 - 0.7,p250.png
1623,P250 | Facility Draft,The 2018 Nuke Collection,Consumer Grade,0 - 0.5,p250.png
1624,P250 | Facets,The Alpha Collection,Industrial Grade,0.06 - 0.8,p250.png
1625,P250 | Black & Tan,The 2021 Dust 2 Collection,Mil-Spec Grade,0 - 0.5,p250.png
1626,P250 | Exchanger,The 2018 Nuke Collection,Mil-Spec Grade,0 - 0.5,p250.png
1627,P250 | Boreal Forest,The Lake Collection,Consumer Grade,0.06 - 0.8,p250.png
1628,P250 | Forest Night,The Control Collection,Consumer Grade,0.06 - 0.8,p250.png
1629,P250 | Gunsmoke,The Inferno Collection,Industrial Grade,0.06 - 0.8,p250.png
1630,P250 | Modern Hunter,The Militia Collection,Mil-Spec Grade,0.06 - 0.8,p250.png
1631,P250 | Crimson Kimono,The Rising Sun Collection,Industrial Grade,0 - 0.8,p250.png
1632,P250 | Contamination,The Cache Collection,Industrial Grade,0 - 0.83,p250.png
1633,P250 | Wingshot,The Shadow Collection,Restricted,0 - 0.9,p250.png
1634,P250 | Bengal Tiger,The Havoc Collection,Mil-Spec Grade,0.06 - 0.8,p250.png
1635,P250 | Hive,The Arms Deal 2 Collection,Mil-Spec Grade,0 - 0.3,p250.png
1636,P250 | Red Tide,The Radiant Collection,Mil-Spec Grade,0 - 0.75,p250.png
1637,P250 | Epicenter,The Gallery Collection,Classified,0 - 0.8,p250.png
1638,P250 | Copper Oxide,The Boreal Collection,Consumer Grade,0 - 0.65,p250.png
1639,P250 | Sand Dune,The Dust 2 Collection,Consumer Grade,0.06 - 0.8,p250.png
1640,P250 | Whiteout,The Chop Shop Collection,Mil-Spec Grade,0.06 - 0.8,p250.png
1641,P250 | Small Game,The Sport & Field Collection,Mil-Spec Grade,0 - 0.7,p250.png
1642,P250 | Sedimentary,The Radiant Collection,Industrial Grade,0 - 0.68,p250.png
1643,P250 | Drought,The 2021 Mirage Collection,Consumer Grade,0 - 0.44,p250.png
1644,P250 | Mint Kimono,The Rising Sun Collection,Consumer Grade,0 - 0.8,p250.png
1645,P250 | Plum Netting,The Ascent Collection,Consumer Grade,0 - 0.6,p250.png
1646,P250 | Nuclear Threat,The Nuke Collection,Restricted,0.06 - 0.8,p250.png
1647,P250 | Splash,The eSports 2013 Collection,Restricted,0.06 - 0.18,p250.png
1648,P250 | Bone Mask,The Mirage Collection,Consumer Grade,0.06 - 0.8,p250.png
1649,P90 | Ancient Earth,The Ancient Collection,Consumer Grade,0 - 0.5,p90.png
1650,P90 | Astral Jörmungandr,The Norse Collection,Restricted,0 - 0.5,p90.png
1651,P90 | Cold Blooded,The Arms Deal 2 Collection,Classified,0 - 0.08,p90.png
1652,P90 | Tiger Pit,The Havoc Collection,Mil-Spec Grade,0 - 0.5,p90.png
1653,P90 | Baroque Red,The Canals Collection,Mil-Spec Grade,0 - 0.5,p90.png
1654,P90 | Module,The Huntsman Collection,Mil-Spec Grade,0 - 0.35,p90.png
1655,P90 | Leather,The Baggage Collection,Industrial Grade,0 - 1,p90.png
1656,P90 | Death by Kitty,The eSports 2013 Collection,Covert,0.08 - 0.32,p90.png
1657,P90 | Emerald Dragon,The Bravo Collection,Classified,0.06 - 0.52,p90.png
1658,P90 | Run and Hide,The Ancient Collection,Classified,0 - 1,p90.png
1659,P90 | Asiimov,The Breakout Collection,Covert,0 - 0.92,p90.png
1660,P90 | Grim,The Gamma 2 Collection,Mil-Spec Grade,0 - 0.8,p90.png
1661,P90 | Elite Build,The Falchion Collection,Mil-Spec Grade,0 - 1,p90.png
1662,P90 | Nostalgia,The CS20 Collection,Classified,0 - 0.57,p90.png
1663,P90 | Off World,The Prisma Collection,Mil-Spec Grade,0 - 0.75,p90.png
1664,P90 | ScaraB Rush,The Anubis Collection,Restricted,0 - 1,p90.png
1665,P90 | Desert Warfare,The Huntsman Collection,Mil-Spec Grade,0 - 0.5,p90.png
1666,P90 | Shapewood,The Revolver Case Collection,Classified,0 - 1,p90.png
1667,P90 | Trigon,The Phoenix Collection,Classified,0.08 - 0.75,p90.png
1668,P90 | Attack Vector,The Graphic Design Collection,Restricted,0 - 0.55,p90.png
1669,P90 | Freight,The Fracture Collection,Mil-Spec Grade,0 - 1,p90.png
1670,P90 | Chopper,The Gamma Collection,Restricted,0 - 0.6,p90.png
1671,P90 | Neoqueen,The Revolution Collection,Restricted,0 - 0.6,p90.png
1672,P90 | Shallow Grave,The Glove Collection,Classified,0 - 0.75,p90.png
1673,P90 | Vent Rush,The Recoil Collection,Restricted,0 - 0.7,p90.png
1674,P90 | Traction,The Horizon Collection,Mil-Spec Grade,0 - 1,p90.png
1675,P90 | Desert Halftone,The Radiant Collection,Consumer Grade,0 - 0.65,p90.png
1676,P90 | Facility Negative,The 2018 Nuke Collection,Mil-Spec Grade,0 - 0.5,p90.png
1677,P90 | Desert DDPAT,The 2021 Dust 2 Collection,Consumer Grade,0 - 0.5,p90.png
1678,P90 | Blind Spot,The eSports 2013 Winter Collection,Restricted,0 - 0.5,p90.png
1679,P90 | Death Grip,The Operation Hydra Collection,Restricted,0 - 1,p90.png
1680,P90 | Cocoa Rampage,The Operation Broken Fang Collection,Mil-Spec Grade,0 - 0.6,p90.png
1681,P90 | Blue Tac,The Ascent Collection,Consumer Grade,0 - 0.6,p90.png
1682,P90 | Schematic,The 2021 Vertigo Collection,Mil-Spec Grade,0 - 0.5,p90.png
1683,P90 | Virus,The eSports 2014 Summer Collection,Restricted,0.06 - 0.8,p90.png
1684,P90 | Reef Grief,The Ascent Collection,Mil-Spec Grade,0 - 0.6,p90.png
1685,P90 | Mustard Gas,The Boreal Collection,Industrial Grade,0 - 0.63,p90.png
1686,P90 | Wave Breaker,The Fever Collection,Restricted,0 - 0.950549,p90.png
1687,P90 | Randy Rush,The Gallery Collection,Restricted,0 - 0.75,p90.png
1688,P90 | Straight Dimes,The Train 2025 Collection,Industrial Grade,0 - 1,p90.png
1689,P90 | Storm,The Cobblestone Collection,Consumer Grade,0.06 - 0.8,p90.png
1690,P90 | Sunset Lily,The St. Marc Collection,Industrial Grade,0 - 0.5,p90.png
1691,P90 | Scorched,The Mirage Collection,Consumer Grade,0.06 - 0.8,p90.png
1692,P90 | Glacier Mesh,The Vertigo Collection,Mil-Spec Grade,0.06 - 0.8,p90.png
1693,P90 | Teardown,The Lake Collection,Mil-Spec Grade,0 - 0.6,p90.png
1694,P90 | Verdant Growth,The 2021 Mirage Collection,Industrial Grade,0 - 0.47,p90.png
1695,P90 | Fallout Warning,The Nuke Collection,Industrial Grade,0.06 - 0.8,p90.png
1696,P90 | Wash me,The Overpass 2024 Collection,Industrial Grade,0 - 0.5,p90.png
1697,P90 | Sand Spray,The Dust 2 Collection,Consumer Grade,0.06 - 0.8,p90.png
1698,P90 | Ash Wood,The Train Collection,Industrial Grade,0 - 0.45,p90.png
1699,R8 Revolver | Amber Fade,The Dust 2 Collection,Classified,0 - 0.4,revolver.png
1700,R8 Revolver | Fade,The Revolver Case Collection,Covert,0 - 0.4,revolver.png
1701,R8 Revolver | Blaze,The 2021 Train Collection,Mil-Spec Grade,0 - 0.08,revolver.png
1702,R8 Revolver | Phoenix Marker,The Havoc Collection,Industrial Grade,0 - 0.6,revolver.png
1703,R8 Revolver | Leafhopper,The Boreal Collection,Industrial Grade,0 - 0.65098,revolver.png
1704,R8 Revolver | Reboot,The Gamma Collection,Restricted,0 - 1,revolver.png
1705,R8 Revolver | Survivalist,The Horizon Collection,Mil-Spec Grade,0 - 0.7,revolver.png
1706,R8 Revolver | Skull Crusher,The Prisma Collection,Classified,0.25 - 0.8,revolver.png
1707,R8 Revolver | Banana Cannon,The Revolution Collection,Restricted,0 - 1,revolver.png
1708,R8 Revolver | Bone Forged,The Prisma 2 Collection,Mil-Spec Grade,0 - 0.6,revolver.png
1709,R8 Revolver | Llama Cannon,The Spectrum 2 Collection,Classified,0.03 - 0.7,revolver.png
1710,R8 Revolver | Memento,The Shattered Web Collection,Mil-Spec Grade,0 - 0.8,revolver.png
1711,R8 Revolver | Junk Yard,The Snakebite Collection,Mil-Spec Grade,0 - 1,revolver.png
1712,R8 Revolver | Inlay,The Anubis Collection,Consumer Grade,0 - 0.76,revolver.png
1713,R8 Revolver | Crazy 8,The Recoil Collection,Restricted,0 - 1,revolver.png
1714,R8 Revolver | Grip,The Clutch Collection,Mil-Spec Grade,0 - 1,revolver.png
1715,R8 Revolver | Desert Brush,The 2021 Dust 2 Collection,Consumer Grade,0 - 0.6,revolver.png
1716,R8 Revolver | Crimson Web,The Revolver Case Collection,Mil-Spec Grade,0.06 - 0.8,revolver.png
1717,R8 Revolver | Tango,The Gallery Collection,Mil-Spec Grade,0 - 0.851064,revolver.png
1718,R8 Revolver | Night,The Ancient Collection,Consumer Grade,0.06 - 0.8,revolver.png
1719,R8 Revolver | Nitro,The 2018 Inferno Collection,Industrial Grade,0.06 - 0.8,revolver.png
1720,R8 Revolver | Cobalt Grip,The Ascent Collection,Consumer Grade,0 - 0.80339,revolver.png
1721,R8 Revolver | Canal Spray,The Canals Collection,Consumer Grade,0.06 - 0.6,revolver.png
1722,R8 Revolver | Bone Mask,The Bank Collection,Consumer Grade,0.06 - 0.8,revolver.png
1723,Sawed-Off | Amber Fade,The Train Collection,Mil-Spec Grade,0 - 0.4,sawedoff.png
1724,Sawed-Off | Brake Light,The 2018 Inferno Collection,Mil-Spec Grade,0 - 0.08,sawedoff.png
1725,Sawed-Off | Copper,The Dust Collection,Mil-Spec Grade,0 - 1,sawedoff.png
1726,Sawed-Off | Morris,The Spectrum 2 Collection,Mil-Spec Grade,0 - 1,sawedoff.png
1727,Sawed-Off | Highwayman,The Vanguard Collection,Restricted,0 - 1,sawedoff.png
1728,Sawed-Off | Zander,The Spectrum Collection,Mil-Spec Grade,0.05 - 1,sawedoff.png
1729,Sawed-Off | Rust Coat,The Cobblestone Collection,Industrial Grade,0 - 0.8,sawedoff.png
1730,Sawed-Off | First Class,The Baggage Collection,Mil-Spec Grade,0 - 0.5,sawedoff.png
1731,Sawed-Off | Limelight,The Gamma Collection,Restricted,0 - 1,sawedoff.png
1732,Sawed-Off | Apocalypto,The Prisma 2 Collection,Restricted,0 - 1,sawedoff.png
1733,Sawed-Off | Black Sand,The Danger Zone Collection,Mil-Spec Grade,0 - 0.9,sawedoff.png
1734,Sawed-Off | Serenity,The Chroma Collection,Restricted,0 - 0.5,sawedoff.png
1735,Sawed-Off | Devourer,The Horizon Collection,Classified,0 - 0.8,sawedoff.png
1736,Sawed-Off | Kiss♥Love,The Recoil Collection,Classified,0 - 1,sawedoff.png
1737,Sawed-Off | The Kraken,The Winter Offensive Collection,Covert,0 - 0.4,sawedoff.png
1738,Sawed-Off | Origami,The Chroma 2 Collection,Mil-Spec Grade,0 - 0.55,sawedoff.png
1739,Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,Mil-Spec Grade,0 - 1,sawedoff.png
1740,Sawed-Off | Wasteland Princess,The Glove Collection,Classified,0 - 0.7,sawedoff.png
1741,Sawed-Off | Fubar,The Chroma 3 Collection,Mil-Spec Grade,0.4 - 1,sawedoff.png
1742,Sawed-Off | Yorick,The Revolver Case Collection,Mil-Spec Grade,0 - 1,sawedoff.png
1743,Sawed-Off | Runoff,The Ascent Collection,Consumer Grade,0 - 0.780822,sawedoff.png
1744,Sawed-Off | Mosaico,The Alpha Collection,Industrial Grade,0.06 - 0.8,sawedoff.png
1745,Sawed-Off | Bamboo Shadow,The Rising Sun Collection,Consumer Grade,0 - 0.6,sawedoff.png
1746,Sawed-Off | Forest DDPAT,The Bank Collection,Consumer Grade,0.06 - 0.8,sawedoff.png
1747,Sawed-Off | Orange DDPAT,The eSports 2013 Collection,Restricted,0.06 - 0.8,sawedoff.png
1748,Sawed-Off | Parched,The 2021 Dust 2 Collection,Consumer Grade,0 - 0.49,sawedoff.png
1749,Sawed-Off | Clay Ambush,The Havoc Collection,Consumer Grade,0 - 0.6,sawedoff.png
1750,Sawed-Off | Full Stop,The Italy Collection,Mil-Spec Grade,0 - 0.6,sawedoff.png
1751,Sawed-Off | Analog Input,The Kilowatt Collection,Restricted,0 - 0.61886,sawedoff.png
1752,Sawed-Off | Irradiated Alert,The Nuke Collection,Consumer Grade,0.06 - 0.8,sawedoff.png
1753,Sawed-Off | Jungle Thicket,The St. Marc Collection,Consumer Grade,0 - 0.5,sawedoff.png
1754,Sawed-Off | Snake Camo,The Dust 2 Collection,Industrial Grade,0.06 - 0.8,sawedoff.png
1755,Sawed-Off | Sage Spray,The Overpass Collection,Consumer Grade,0.06 - 0.8,sawedoff.png
1756,SCAR-20 | Army Sheen,The Chop Shop Collection,Consumer Grade,0 - 0.3,scar.png
1757,SCAR-20 | Carbon Fiber,The Train Collection,Industrial Grade,0 - 0.12,scar.png
1758,SCAR-20 | Emerald,The Alpha Collection,Restricted,0 - 0.08,scar.png
1759,SCAR-20 | Brass,The Norse Collection,Mil-Spec Grade,0 - 1,scar.png
1760,SCAR-20 | Grotto,The Chroma Collection,Mil-Spec Grade,0 - 0.5,scar.png
1761,SCAR-20 | Blueprint,The Spectrum Collection,Mil-Spec Grade,0 - 0.75,scar.png
1762,SCAR-20 | Wild Berry,The Graphic Design Collection,Mil-Spec Grade,0 - 0.65,scar.png
1763,SCAR-20 | Cardiac,The Vanguard Collection,Classified,0 - 1,scar.png
1764,SCAR-20 | Assault,The CS20 Collection,Mil-Spec Grade,0 - 0.62,scar.png
1765,SCAR-20 | Cyrex,The Huntsman Collection,Classified,0 - 0.5,scar.png
1766,SCAR-20 | Bloodsport,The Gamma Collection,Classified,0 - 0.45,scar.png
1767,SCAR-20 | Enforcer,The Prisma 2 Collection,Restricted,0 - 1,scar.png
1768,SCAR-20 | Green Marine,The Shadow Collection,Mil-Spec Grade,0 - 0.8,scar.png
1769,SCAR-20 | Powercore,The Gamma 2 Collection,Restricted,0 - 1,scar.png
1770,SCAR-20 | Fragments,The Revolution Collection,Mil-Spec Grade,0 - 0.78,scar.png
1771,SCAR-20 | Magna Carta,The Control Collection,Mil-Spec Grade,0 - 0.6,scar.png
1772,SCAR-20 | Stone Mosaico,The Canals Collection,Consumer Grade,0.06 - 0.5,scar.png
1773,SCAR-20 | Splash Jam,The Militia Collection,Classified,0.06 - 0.8,scar.png
1774,SCAR-20 | Jungle Slipstream,The Spectrum 2 Collection,Mil-Spec Grade,0 - 0.5,scar.png
1775,SCAR-20 | Outbreak,The Revolver Case Collection,Mil-Spec Grade,0 - 0.5,scar.png
1776,SCAR-20 | Crimson Web,The Arms Deal 2 Collection,Mil-Spec Grade,0.06 - 0.8,scar.png
1777,SCAR-20 | Trail Blazer,The Gallery Collection,Mil-Spec Grade,0 - 0.702614,scar.png
1778,SCAR-20 | Short Ochre,The Radiant Collection,Consumer Grade,0 - 0.746575,scar.png
1779,SCAR-20 | Contractor,The Safehouse Collection,Consumer Grade,0.06 - 0.8,scar.png
1780,SCAR-20 | Storm,The Cobblestone Collection,Consumer Grade,0.06 - 0.8,scar.png
1781,SCAR-20 | Sand Mesh,The Dust 2 Collection,Consumer Grade,0.06 - 0.8,scar.png
1782,SCAR-20 | Palm,The Dust Collection,Industrial Grade,0.06 - 0.8,scar.png
1783,SCAR-20 | Torn,The Shattered Web Collection,Mil-Spec Grade,0 - 0.45,scar.png
1784,SCAR-20 | Poultrygeist,The Dreams & Nightmares Collection,Mil-Spec Grade,0 - 0.57,scar.png
1785,SG 553 | Desert Blossom,The 2021 Mirage Collection,Mil-Spec Grade,0 - 0.49,sg.png
1786,SG 553 | Lush Ruins,The Ancient Collection,Consumer Grade,0 - 0.7,sg.png
1787,SG 553 | Hypnotic,The Havoc Collection,Restricted,0 - 0.08,sg.png
1788,SG 553 | Army Sheen,The Bank Collection,Consumer Grade,0 - 0.3,sg.png
1789,SG 553 | Anodized Navy,The Lake Collection,Mil-Spec Grade,0 - 0.08,sg.png
1790,SG 553 | Damascus Steel,The Dust 2 Collection,Mil-Spec Grade,0 - 1,sg.png
1791,SG 553 | Traveler,The Baggage Collection,Industrial Grade,0 - 1,sg.png
1792,SG 553 | Aerial,The Gamma Collection,Mil-Spec Grade,0 - 0.6,sg.png
1793,SG 553 | Atlas,The Chroma 3 Collection,Mil-Spec Grade,0 - 0.81,sg.png
1794,SG 553 | Hazard Pay,The 2021 Vertigo Collection,Classified,0 - 0.48,sg.png
1795,SG 553 | Dragon Tech,The Recoil Collection,Restricted,0 - 0.7,sg.png
1796,SG 553 | Cyberforce,The Revolution Collection,Mil-Spec Grade,0 - 0.9,sg.png
1797,SG 553 | Cyrex,The Falchion Collection,Classified,0 - 1,sg.png
1798,SG 553 | Darkwing,The Prisma 2 Collection,Restricted,0 - 1,sg.png
1799,SG 553 | Pulse,The Phoenix Collection,Restricted,0.1 - 0.6,sg.png
1800,SG 553 | Integrale,The 2018 Inferno Collection,Classified,0 - 1,sg.png
1801,SG 553 | Colony IV,The Shattered Web Collection,Classified,0 - 1,sg.png
1802,SG 553 | Triarch,The Gamma 2 Collection,Restricted,0 - 1,sg.png
1803,SG 553 | Berry Gel Coat,The Graphic Design Collection,Mil-Spec Grade,0 - 0.8,sg.png
1804,SG 553 | Heavy Metal,The Snakebite Collection,Mil-Spec Grade,0 - 1,sg.png
1805,SG 553 | Danger Close,The Danger Zone Collection,Mil-Spec Grade,0.02 - 0.8,sg.png
1806,SG 553 | Phantom,The Spectrum 2 Collection,Restricted,0 - 0.6,sg.png
1807,SG 553 | Ol' Rusty,The Fracture Collection,Mil-Spec Grade,0 - 0.7,sg.png
1808,SG 553 | Tiger Moth,The Revolver Case Collection,Restricted,0 - 1,sg.png
1809,SG 553 | Basket Halftone,The Radiant Collection,Industrial Grade,0 - 0.6,sg.png
1810,SG 553 | Ultraviolet,The Arms Deal Collection,Mil-Spec Grade,0.06 - 0.8,sg.png
1811,SG 553 | Candy Apple,The Canals Collection,Industrial Grade,0 - 0.7,sg.png
1812,SG 553 | Tornado,The Assault Collection,Consumer Grade,0.06 - 0.8,sg.png
1813,SG 553 | Bulldozer,The Chop Shop Collection,Restricted,0.06 - 0.8,sg.png
1814,SG 553 | Night Camo,The Ascent Collection,Consumer Grade,0 - 0.795222,sg.png
1815,SG 553 | Barricade,The Norse Collection,Consumer Grade,0 - 0.65,sg.png
1816,SG 553 | Bleached,The 2021 Dust 2 Collection,Consumer Grade,0 - 0.5,sg.png
1817,SG 553 | Gator Mesh,The Mirage Collection,Industrial Grade,0 - 0.6,sg.png
1818,SG 553 | Fallout Warning,The Cache Collection,Industrial Grade,0 - 0.8,sg.png
1819,SG 553 | Aloha,The Clutch Collection,Mil-Spec Grade,0 - 0.55,sg.png
1820,SG 553 | Wave Spray,The Bravo Collection,Mil-Spec Grade,0.06 - 0.8,sg.png
1821,SG 553 | Waves Perforated,The Lake Collection,Consumer Grade,0.06 - 0.8,sg.png
1822,SSG 08 | Acid Fade,The Safehouse Collection,Mil-Spec Grade,0 - 0.03,sg.png
1823,SSG 08 | Carbon Fiber,The 2021 Vertigo Collection,Industrial Grade,0 - 0.12,sg.png
1824,SSG 08 | Threat Detected,The Control Collection,Mil-Spec Grade,0 - 0.65,sg.png
1825,SSG 08 | Dark Water,The eSports 2014 Summer Collection,Mil-Spec Grade,0.1 - 0.26,sg.png
1826,SSG 08 | Abyss,The Breakout Collection,Mil-Spec Grade,0 - 1,sg.png
1827,SSG 08 | Blood in the Water,The Arms Deal 2 Collection,Covert,0.06 - 0.2,sg.png
1828,SSG 08 | Parallax,The Operation Broken Fang Collection,Restricted,0 - 1,sg.png
1829,SSG 08 | Death's Head,The Operation Hydra Collection,Restricted,0 - 0.51,sg.png
1830,SSG 08 | Dragonfire,The Glove Collection,Covert,0 - 0.5,sg.png
1831,SSG 08 | Fever Dream,The Prisma 2 Collection,Restricted,0 - 0.72,sg.png
1832,SSG 08 | Slashed,The Huntsman Collection,Mil-Spec Grade,0.15 - 0.8,sg.png
